,loading,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,product_code_A,product_code_B,product_code_C,product_code_D,product_code_E,attribute_0_material_5,attribute_0_material_7,attribute_1_material_5,attribute_1_material_6,attribute_1_material_8,attribute_2_5,attribute_2_6,attribute_2_8,attribute_2_9,attribute_3_5,attribute_3_6,attribute_3_8,attribute_3_9,"measurement_0_grouped_(-0.001, 3.0]","measurement_0_grouped_(3.0, 4.0]","measurement_0_grouped_(4.0, 5.0]","measurement_0_grouped_(5.0, 6.0]","measurement_0_grouped_(6.0, 7.0]","measurement_0_grouped_(7.0, 8.0]","measurement_0_grouped_(8.0, 9.0]","measurement_0_grouped_(9.0, 11.0]","measurement_0_grouped_(11.0, 13.0]","measurement_0_grouped_(13.0, 29.0]","measurement_1_grouped_(-0.001, 4.0]","measurement_1_grouped_(4.0, 6.0]","measurement_1_grouped_(6.0, 7.0]","measurement_1_grouped_(7.0, 9.0]","measurement_1_grouped_(9.0, 10.0]","measurement_1_grouped_(10.0, 13.0]","measurement_1_grouped_(13.0, 29.0]","measurement_2_grouped_(-0.001, 2.0]","measurement_2_grouped_(2.0, 3.0]","measurement_2_grouped_(3.0, 4.0]","measurement_2_grouped_(4.0, 5.0]","measurement_2_grouped_(5.0, 6.0]","measurement_2_grouped_(6.0, 7.0]","measurement_2_grouped_(7.0, 8.0]","measurement_2_grouped_(8.0, 9.0]","measurement_2_grouped_(9.0, 11.0]","measurement_2_grouped_(11.0, 24.0]"
7140,83.87,12,8,3,18.795,13.086,16.933,17.286,10.813,19.164,,15.569,17.913,10.763,19.447,15.691,14.022,19.107,666.436,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8598,131.86,4,5,6,17.623,10.76,16.439,18.194,11.962,18.518,10.578,,21.324,12.586,15.614,17.479,14.691,16.502,629.908,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26158,131.83,4,19,8,16.03,11.326,17.396,19.142,11.559,19.354,11.762,16.376,20.839,12.107,15.678,,17.398,18.252,851.407,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4480,145.21,16,1,3,18.329,10.916,16.077,18.917,11.317,18.966,10.978,17.046,,12.655,16.278,18.373,13.375,17.304,647.906,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10316,204.61,2,5,6,18.284,12.938,15.762,17.715,11.898,18.839,12.857,16.721,17.034,10.981,20.336,16.865,13.259,20.593,769.347,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5548,109.1,6,7,6,15.924,11.615,16.332,19.355,10.201,,12.087,14.391,21.843,9.73,13.822,13.011,13.606,17.24,518.234,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10429,112.96,10,10,8,18.364,9.966,15.453,15.697,11.1,19.965,11.406,18.667,19.459,11.174,14.331,14.847,14.615,,659.36,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5934,97.74,3,8,8,19.231,10.937,18.918,17.685,11.126,19.327,11.164,14.92,17.763,12.927,,15.785,14.158,17.921,695.797,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15274,136.93,12,5,4,17.121,12.336,16.506,18.307,11.68,17.142,11.808,16.171,18.405,10.947,,,17.353,16.372,514.813,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2918,112.16,9,5,10,18.225,12.3,,17.45,11.848,18.455,10.976,14.962,19.584,,15.176,16.601,15.486,16.422,644.542,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7132,203.69,10,6,5,18.645,12.49,17.27,17.284,12.421,16.785,11.118,14.834,21.053,11.448,17.959,15.898,16.007,16.942,808.869,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17605,144.89,5,14,11,16.163,11.428,16.878,17.34,10.949,,9.976,16.83,19.317,12.766,15.185,13.145,15.697,15.098,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2702,89.44,11,4,10,17.761,11.775,16.789,17.511,10.767,19.469,11.298,16.731,20.548,13.591,16.488,15.955,12.038,17.062,691.554,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7397,189.83,5,7,10,17.037,11.903,16.019,17.444,12.239,19.906,11.019,16.706,17.497,11.955,13.152,16.455,13.008,,690.279,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23067,90.07,3,12,6,18.03,12.044,16.583,17.643,10.782,17.87,11.139,14.132,20.422,8.968,16.121,12.296,,17.374,603.523,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7150,131.19,5,3,4,18.214,14.316,17.486,16.796,10.6,20.269,9.751,18.959,20.063,12.739,14.735,16.306,15.185,15.919,693.699,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24158,92.47,8,11,5,17.778,12.452,16.259,17.665,11.182,18.373,12.178,14.18,19.263,12.935,15.154,15.761,15.829,16.924,664.786,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2601,120.41,7,2,3,17.789,12.027,16.974,18.487,10.985,18.761,9.341,16.941,21.284,14.644,14.754,14.097,11.463,14.185,682.887,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13299,130.78,5,10,3,18.487,10.643,15.923,17.318,12.19,19.78,13.675,15.168,17.18,11.442,14.487,18.723,14.794,,806.661,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19383,110.93,10,13,10,18.16,11.877,17.496,18.816,11.833,19.293,10.137,14.047,18.989,10.149,15.309,,15.615,16.75,876.905,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7131,182.37,2,4,6,17.029,11.583,16.976,16.653,10.868,21.055,11.17,17.022,18.036,11.692,16.93,16.18,14.552,,593.631,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5067,114.8,6,5,7,17.508,11.121,16.245,17.545,11.294,17.491,10.969,18.159,20.51,13.254,16.182,16.509,13.283,17.558,509.912,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18181,142.4,6,12,8,18.031,10.57,16.722,17.842,12.6,18.644,11.676,17.103,19.901,10.051,,18.321,18.266,13.553,733.423,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7375,87.68,7,9,10,17.104,10.9,15.54,17.56,11.739,19.605,13.264,13.615,20.92,11.467,,18.271,15.071,20.682,647.163,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8027,100.97,6,10,8,17.438,12.592,16.644,17.287,11.78,19.036,8.648,18.48,18.544,12.323,14.601,14.046,14.912,14.51,646.4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23141,93.07,5,9,9,19.524,12.463,18.02,16.979,12.288,19.578,10.186,16.17,19.394,10.326,17.954,16.959,14.673,,777.799,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12274,171.08,6,14,6,17.315,10.163,16.96,16.999,11.881,17.35,12.681,,18.037,9.867,15.173,17.546,13.961,14.054,587.691,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25220,189.04,2,16,9,17.067,13.752,18.209,18.417,10.914,18.544,,16.932,20.108,12.142,15.857,14.889,16.083,,950.256,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20259,128.41,6,15,7,17.06,12.983,16.814,16.359,11.452,19.423,12.545,17.074,20.167,10.819,14.4,17.864,18.133,15.56,565.319,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22182,134.46,2,9,6,17.098,12.01,19.129,18.243,11.955,18.524,11.463,16.444,18.563,10.18,15.219,,16.324,,871.967,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18028,152.0,7,13,6,17.35,11.208,16.705,17.149,12.722,19.199,10.167,17.212,18.357,13.176,16.846,16.326,12.735,19.281,687.904,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21898,217.88,3,11,7,16.741,13.139,15.867,18.223,11.668,20.219,13.385,16.265,20.233,12.855,15.143,13.536,14.6,15.268,881.362,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13869,120.5,0,9,10,18.811,11.828,19.153,16.367,12.191,20.081,11.554,16.012,16.039,14.928,15.079,19.869,15.638,19.192,918.547,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15668,140.99,4,7,7,17.855,11.655,17.916,16.166,10.196,,10.079,16.535,20.606,9.629,15.504,15.652,,15.134,642.636,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3897,95.18,11,5,4,18.123,9.061,16.567,17.339,9.783,17.567,11.097,17.071,16.928,12.172,14.528,14.715,17.763,17.983,460.893,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4070,93.14,5,3,6,18.909,12.077,17.074,17.734,10.532,18.816,11.308,16.942,19.232,11.113,14.903,16.98,15.366,15.967,662.303,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17852,166.81,13,14,17,18.049,10.876,18.935,19.302,12.916,19.916,11.055,16.343,19.181,9.765,16.551,16.34,15.446,15.385,1099.184,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8285,117.83,6,16,7,19.905,12.613,18.573,18.746,11.732,,11.578,16.999,16.92,11.95,16.935,15.058,17.009,14.953,834.531,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14832,138.39,6,9,7,17.692,11.265,16.553,17.732,9.054,17.674,11.639,15.551,17.756,10.821,,16.496,16.103,15.928,445.667,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16471,105.03,4,11,9,18.072,12.049,17.137,16.322,12.428,,11.7,16.367,18.526,12.234,15.604,16.76,15.571,15.774,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25779,104.43,10,10,3,17.989,10.421,,17.897,13.128,17.829,10.675,15.65,20.923,12.707,17.023,15.549,14.548,18.528,687.511,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12462,85.62,6,12,9,19.754,10.642,15.811,17.726,11.204,19.202,,15.452,16.463,10.959,16.152,,15.414,15.115,632.28,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18739,86.53,10,14,7,18.446,10.754,16.974,16.597,11.549,20.175,12.142,17.369,18.858,12.545,16.954,17.836,13.2,17.334,679.796,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16293,182.61,10,6,2,17.143,10.673,,16.896,11.682,21.025,11.379,18.905,20.046,12.863,13.922,17.71,14.47,17.569,815.266,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17448,158.2,6,7,8,18.413,12.139,18.003,17.596,11.951,18.118,12.522,17.494,18.52,10.232,15.849,17.243,16.16,16.326,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1336,177.62,10,2,4,17.922,11.056,16.141,18.276,10.882,19.605,10.791,16.908,19.879,12.758,14.355,17.486,13.985,17.221,675.204,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7059,142.93,3,9,9,18.722,10.576,17.313,17.274,12.204,17.158,9.109,15.597,18.521,13.797,13.224,13.556,14.086,12.654,654.287,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14733,113.24,3,13,11,17.209,12.818,17.793,17.932,10.832,18.45,11.142,16.55,20.536,14.352,15.278,14.113,13.926,15.817,638.604,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26111,140.96,6,3,12,16.348,11.448,16.857,,11.146,19.784,11.494,14.896,17.885,10.842,15.433,,17.603,15.374,619.849,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23082,100.76,7,6,10,20.125,11.278,17.229,18.652,12.239,17.289,13.465,15.334,16.623,14.543,15.066,15.078,15.518,12.241,683.323,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15482,143.93,8,7,2,16.29,12.403,17.203,17.574,11.888,19.207,12.878,15.676,17.676,11.917,18.497,13.647,14.009,15.611,782.662,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9135,147.63,6,6,8,18.546,12.055,,17.554,12.216,19.247,10.981,15.73,18.261,11.878,17.899,17.329,,18.179,765.557,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21182,123.29,6,9,9,18.875,11.888,17.278,17.552,12.204,19.193,11.294,17.352,20.118,11.959,15.339,16.763,14.652,,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6024,165.23,6,2,7,,11.3,17.018,18.246,12.992,19.17,12.315,16.82,16.502,13.17,16.878,14.56,13.341,,812.164,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1383,151.32,11,0,0,17.661,10.748,16.155,17.338,13.131,19.968,12.185,16.207,19.112,12.978,14.848,17.861,12.335,17.927,731.665,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5756,125.27,3,5,6,17.374,9.211,17.931,18.0,12.832,,11.636,15.051,21.19,11.438,15.409,13.342,13.998,17.752,713.015,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15515,136.72,9,6,5,17.606,10.372,16.298,19.011,12.167,19.394,9.373,16.087,18.532,10.203,17.805,17.459,14.141,15.314,645.124,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10824,146.49,6,8,8,16.728,10.968,15.304,17.519,14.05,20.143,11.298,,17.039,11.186,14.069,18.212,16.233,16.215,799.779,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14924,186.63,5,11,2,17.817,11.067,16.227,18.7,11.381,19.705,12.238,15.893,19.668,10.424,,15.074,16.628,18.485,739.509,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1644,82.13,7,4,5,18.341,11.451,17.619,19.241,11.117,19.033,11.853,,,12.243,15.506,17.712,12.054,15.809,758.329,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15091,100.42,3,3,4,15.86,11.331,17.449,16.89,12.46,21.027,11.68,15.555,17.972,11.201,16.397,14.98,11.943,15.059,935.523,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1917,102.64,8,8,6,17.177,11.729,18.651,16.986,10.658,17.051,10.432,15.105,18.34,12.941,15.486,15.765,11.65,13.138,597.696,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4657,125.84,15,2,10,19.09,10.911,15.581,18.133,11.481,18.311,10.02,16.103,18.626,13.47,14.275,15.637,,13.868,551.833,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18472,100.57,10,9,11,19.298,12.617,18.89,19.641,,18.23,10.473,15.423,19.833,12.586,15.025,19.509,13.159,20.096,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25127,86.97,1,9,6,18.918,12.29,17.73,16.428,11.2,18.094,12.615,17.76,19.804,12.038,15.695,14.631,15.239,15.974,645.948,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22538,194.38,3,11,14,18.62,11.919,16.412,17.113,10.293,19.82,12.69,,20.626,9.877,14.93,16.107,15.569,14.609,717.028,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7459,141.78,5,0,13,15.992,10.937,17.838,18.296,13.346,18.722,10.996,18.804,19.642,12.289,12.926,15.41,16.425,14.422,788.583,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10750,132.12,2,15,4,18.662,11.123,16.487,17.024,11.463,18.452,10.921,15.44,21.051,14.08,16.428,14.406,13.575,14.801,582.63,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9331,173.11,9,4,7,16.628,12.377,16.85,16.455,10.955,18.968,12.492,,18.45,11.888,17.542,16.203,14.363,17.38,661.203,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3671,182.25,8,9,12,18.413,11.818,16.769,18.203,11.409,18.54,12.112,17.005,20.71,10.688,17.431,18.066,13.627,16.205,,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1889,110.92,12,5,1,16.995,11.749,16.903,16.898,10.92,17.972,12.097,16.562,19.61,11.714,16.854,18.011,13.812,16.858,568.688,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25279,114.63,6,13,3,18.328,9.666,18.863,16.761,10.386,19.048,11.051,15.436,18.245,12.313,15.382,17.1,16.979,15.57,631.966,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12893,117.74,4,7,2,16.36,12.318,18.186,16.781,10.064,18.02,11.599,16.341,19.985,11.076,16.716,14.251,14.679,16.575,597.109,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11732,95.16,10,6,4,16.917,11.598,16.872,17.353,9.903,18.071,11.218,13.597,20.045,12.253,13.189,13.457,14.081,15.566,,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20758,95.51,5,8,5,16.691,11.562,17.298,19.036,11.321,18.464,13.016,14.869,19.309,10.045,15.587,17.553,11.403,16.386,776.08,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11427,143.89,6,9,4,17.937,11.24,17.321,18.046,12.93,19.073,12.37,17.086,,12.814,16.883,13.851,15.527,16.361,804.212,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10315,92.85,14,6,7,17.148,12.659,15.946,17.286,12.37,18.366,11.577,14.729,18.694,11.987,16.171,13.912,14.085,16.344,750.495,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9286,80.12,7,11,4,17.224,11.992,17.737,18.077,11.429,19.121,10.937,14.006,20.26,11.697,15.227,14.501,15.72,15.544,685.977,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6139,131.47,3,10,6,16.798,12.196,16.741,17.208,10.342,19.26,11.026,13.109,17.115,12.211,11.875,16.224,16.776,12.474,558.734,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23066,216.89,1,12,3,17.973,12.059,17.313,18.422,11.718,19.754,11.935,14.648,20.651,9.448,,14.911,13.914,16.645,866.257,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2892,136.27,19,7,2,17.738,12.384,17.17,17.345,10.403,20.06,11.721,15.248,18.054,11.586,14.379,13.882,15.517,14.702,754.617,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
