,failure
18261,0
750,0
8699,0
9169,0
434,0
11250,1
24338,0
7782,0
4143,1
16733,0
4609,1
13512,0
7612,1
12909,0
26217,1
4312,0
11,1
16834,1
1327,0
10651,0
16501,0
8784,0
4963,1
8931,0
854,0
4537,1
720,1
1979,0
16351,1
17788,0
18385,1
16849,0
5128,0
12106,0
2806,0
9159,1
19875,0
5635,0
21946,0
23152,1
20884,0
13459,0
26320,0
12463,0
20596,0
21691,0
23619,1
14128,0
18751,0
11933,0
6154,0
9599,0
23274,1
4759,0
26284,0
3904,0
15267,1
4511,0
6394,0
10407,0
22219,1
15213,0
16732,0
20678,0
23162,0
21525,0
18615,1
15604,0
873,1
24970,0
11913,0
9466,0
3303,0
12568,0
26384,0
21284,0
14236,0
23653,0
5434,0
13191,0
9117,0
11022,0
11801,0
24014,0
26430,0
12449,0
17849,0
14979,1
13654,0
22676,0
11692,1
24038,0
17066,0
21591,1
9043,1
22384,0
4953,1
25554,0
16980,0
2325,0
15800,1
19335,0
10848,0
1366,0
21371,0
24171,0
26471,0
15160,0
3996,0
14781,1
6235,0
23924,0
30,0
14624,1
3552,0
15549,0
315,0
7656,1
6135,0
21551,0
9584,0
1864,0
22565,0
20199,0
23841,0
13404,0
2211,0
25568,0
6500,1
12716,0
4924,0
11112,0
14023,0
3875,0
20662,0
20431,0
11701,1
26536,0
18349,0
16915,0
10378,0
793,0
2541,0
10882,0
11972,0
20443,0
21889,1
10402,0
9143,0
16954,0
4710,1
23022,0
17895,0
5615,0
764,0
18193,0
22381,0
7495,0
18661,0
16498,1
13913,0
666,0
22071,0
305,0
2698,0
22052,0
21615,0
13586,0
20625,1
22612,0
23129,0
23388,0
20167,0
7407,1
14453,0
10745,1
1407,0
22650,1
18212,0
6782,0
26224,0
25930,0
6857,0
22214,0
22308,1
25517,1
24384,0
16401,0
12817,0
12903,1
19398,0
11578,1
21406,0
9157,0
23476,0
25085,0
23423,0
19501,0
17812,0
25324,1
14721,0
483,1
13705,0
12808,0
6636,0
3785,0
3246,0
177,0
2392,0
15857,0
14363,0
10744,0
17539,0
2695,0
17484,0
19910,0
24350,1
2773,0
23850,0
7910,0
9275,0
16055,0
25223,0
8361,1
11354,0
20121,0
652,1
11267,0
21134,0
1068,0
2058,0
19350,0
6452,0
1679,0
23180,0
10499,1
6380,1
20113,0
13922,0
24795,0
15036,0
6019,0
2148,0
15405,0
26395,0
21997,0
7677,1
24825,0
1732,1
17843,0
12495,0
10736,0
13325,0
12844,0
17733,1
17240,0
10717,0
13715,0
7293,0
5764,1
10918,1
21314,0
21185,1
8644,0
6512,0
22478,0
23967,0
8642,1
17173,1
13387,0
9531,0
2935,0
4061,0
10888,0
19288,1
16666,0
24353,0
14736,1
20101,1
8029,0
26,0
20054,0
24806,0
18333,1
8774,0
26425,0
14404,0
18458,1
13027,0
11926,1
15335,0
18338,0
18403,1
23212,1
17703,0
21152,1
21125,0
3672,1
19084,0
15846,0
21169,0
2720,0
12700,0
23794,0
20935,0
15188,0
19891,0
26336,0
20185,1
21379,0
6865,0
11762,0
15940,0
8695,0
14635,0
17514,0
25034,0
6131,0
11347,0
5817,0
19580,0
6428,0
21616,1
2207,0
14300,1
6312,0
20172,1
12480,0
11245,0
24567,0
26021,0
6830,0
1345,0
12686,0
15024,0
24237,0
16801,0
17608,1
5058,0
8796,0
6320,1
14219,0
11721,1
24557,1
4065,0
19912,0
1206,0
18351,0
15641,0
923,1
8661,0
18289,0
17233,0
13796,0
10148,0
25575,1
11857,0
15007,0
9546,0
11338,0
11165,0
6568,0
23918,0
22967,0
25772,1
4286,0
2216,1
16198,0
23114,1
25857,1
1031,0
16633,1
3731,0
18286,1
11725,1
368,0
20669,0
19339,0
21950,0
18233,0
14427,0
4245,1
15657,0
14114,0
14175,0
15302,0
24624,0
25557,0
14686,0
17198,0
12875,0
17326,0
20799,0
26189,0
8060,0
15162,0
10380,1
21255,0
5282,0
6963,0
24861,0
24372,0
21147,0
7023,0
18831,0
5680,0
9815,0
24049,0
22732,0
22434,0
20559,0
3946,1
9814,0
8776,0
199,1
17197,0
9618,1
26182,0
25519,0
21773,0
11997,0
4458,0
7192,0
24019,0
59,1
5698,0
11276,1
22260,0
4438,0
23357,1
102,0
9713,1
19686,0
21630,0
17164,0
25453,1
22566,0
25616,0
19099,0
15882,0
16291,1
3685,0
20991,0
17725,0
11904,1
23670,1
23515,0
6265,1
21477,0
4812,1
20482,0
17420,1
15317,0
7042,0
26175,0
14136,0
14454,0
11034,0
13617,0
2135,0
4886,0
6110,0
5462,0
24294,0
4083,0
7616,0
8767,0
21124,1
16388,0
25679,0
10078,1
744,0
20739,1
6047,1
19921,0
41,0
7372,0
8118,0
16465,0
16197,0
24640,0
17185,0
19666,0
21190,0
17834,0
18187,0
3808,0
17912,0
8544,0
23696,1
4923,1
22080,0
1200,1
13031,0
11308,0
25082,0
17549,0
1192,0
14613,0
3690,0
12877,0
13288,0
2751,0
11903,0
17632,0
23678,0
11608,0
13412,0
21529,0
6495,0
4739,0
15393,1
18516,0
2256,1
7914,0
23002,0
15713,0
5277,0
23214,1
6103,0
20521,0
3563,0
5309,0
14691,0
15096,0
14428,0
2144,0
5826,1
1452,0
13496,0
18083,0
17380,0
18528,0
1532,1
17660,1
19609,1
12188,0
16297,1
25599,1
12769,0
25948,0
13730,0
8525,0
21170,1
7290,0
8549,0
26102,0
25963,0
929,0
22470,0
14949,1
12198,0
15059,0
11739,0
13303,0
17990,1
16233,0
480,0
22369,0
22545,0
19799,0
8145,0
15724,0
6198,0
446,0
4887,1
6927,1
6514,0
3573,0
21422,0
17657,0
19476,0
26554,1
12168,0
21032,0
14536,0
25370,0
1676,0
9612,0
1212,0
14854,0
10475,0
8005,1
4491,1
25395,0
8270,1
11097,0
4599,0
21654,1
6006,0
13077,0
15809,0
20125,0
19706,0
20778,0
16882,1
7630,0
24051,0
19160,0
10258,0
21759,0
25577,1
15465,0
6243,0
25401,1
6180,0
2854,0
21617,0
4052,0
10038,0
9084,0
22956,1
19328,1
3391,1
9265,0
11500,0
2079,0
22274,1
24584,1
24499,0
14092,1
20479,0
26147,1
23868,0
3221,0
13485,1
13184,0
1430,0
15141,1
22567,1
22767,0
15651,0
7646,0
13076,0
19341,0
19655,0
13591,0
12762,0
5885,0
26070,0
12754,1
18918,0
18517,0
567,0
11757,0
24356,0
10453,0
19031,0
13437,1
21970,0
2714,0
9850,0
9633,0
13,1
10811,0
13776,0
17407,0
17980,0
21915,0
2616,0
14631,1
5678,0
1493,0
14994,1
12500,0
4189,0
20024,0
3603,0
12391,0
8861,1
932,1
11717,0
2822,0
18810,0
20551,1
17132,1
13117,1
16128,0
21384,1
24089,0
453,0
2132,0
16163,0
2425,1
19451,0
6435,0
16023,1
24346,0
11628,1
2889,0
7961,0
17905,0
19830,0
21812,0
14752,0
3307,0
12312,0
1367,1
14335,0
6001,0
17603,0
10036,1
15374,0
26290,0
285,1
10238,0
3264,1
22480,0
17777,1
25377,0
13815,0
6302,0
9455,0
1148,0
26323,0
5290,0
20804,0
4865,0
9748,1
10632,0
12127,0
5248,1
8830,0
16448,0
1822,1
22139,0
25110,0
16253,0
10099,1
14090,1
2061,0
12148,0
2859,1
15790,0
9464,1
3110,0
28,0
15858,0
18003,0
12405,0
5170,0
14104,0
22840,0
9969,0
171,0
6372,0
1798,0
19625,0
24900,0
20153,1
3956,0
10810,0
3765,0
20274,0
19841,0
4587,0
2240,1
6833,1
3397,1
11795,0
23300,0
22516,0
15687,1
8294,0
15467,1
11679,1
23793,0
20943,0
26074,0
2589,0
15418,0
6077,0
8903,0
1767,1
19968,0
13829,0
22937,0
23142,1
16118,1
25917,0
2947,1
14489,0
301,0
5562,0
20072,0
141,0
5299,0
21606,0
6531,0
12218,0
19931,0
11501,0
17695,0
10986,0
11611,0
26327,0
15865,0
23260,0
5665,0
4314,0
26179,0
24604,1
11145,0
7191,1
13891,0
14556,0
3438,0
22372,0
6994,0
17982,0
8794,1
11581,0
5371,1
4621,1
14393,0
20805,0
12160,0
21831,1
9291,0
19738,0
8068,0
21944,0
24410,0
8498,0
15591,0
9686,0
15398,0
23923,0
8620,0
15227,0
9428,0
22353,1
17111,0
18922,0
18531,0
15995,1
1107,0
22467,0
7593,1
20320,0
23935,0
19382,0
22962,0
1937,0
4338,0
13795,1
15669,0
3407,0
2699,0
293,0
24331,0
21279,0
5372,0
22886,1
1253,1
562,1
18394,0
95,1
11368,0
5146,0
11272,0
14731,0
14750,0
11367,0
22389,0
20941,0
7779,0
25605,0
18004,0
14064,0
9891,0
10606,0
4321,0
2145,0
10122,0
23892,0
22808,0
11794,0
13372,0
21212,0
1472,0
5340,0
4427,1
12024,0
4213,1
5836,0
21201,0
4079,0
9664,0
16672,0
25400,0
12968,0
12015,0
18380,1
21547,0
21879,1
7323,0
7718,1
5850,0
648,0
2871,0
21482,0
13300,1
7264,0
2591,0
13959,0
1396,0
15143,0
17460,1
14954,0
8980,0
11546,0
4459,0
17161,0
10751,0
13479,0
1745,0
12456,0
15406,0
16378,0
16587,0
2626,1
20061,0
13585,0
4450,0
3133,0
16075,0
1005,1
104,0
2487,0
5520,0
12723,0
25358,1
17374,0
25982,0
22662,1
22763,0
5425,0
5450,0
17020,0
18707,1
8437,0
25524,0
15290,0
20922,0
7270,0
25465,1
25091,0
20733,1
15979,0
13402,0
10605,0
15748,0
14907,0
1486,0
26420,0
13513,1
14632,0
2672,0
8203,0
25219,0
12788,1
726,1
15854,0
24240,0
4096,0
11459,0
13407,0
24054,0
18450,0
6393,0
5971,0
1582,0
21920,0
19458,1
15628,0
7916,0
26085,0
20436,0
10042,0
12795,1
7393,0
8916,0
9007,0
15017,0
4931,1
21725,0
18871,1
19089,1
20097,0
12067,0
8438,0
8477,1
10670,0
1548,0
24215,0
8673,0
7162,0
5038,0
3938,0
26478,0
8680,0
20584,0
5733,0
6332,0
5835,0
17848,1
17829,0
16983,0
10253,0
18589,0
24316,0
649,1
21143,0
9773,0
10150,0
1637,0
26305,0
12977,0
4743,0
19551,0
1838,1
22563,0
16060,1
22125,1
5171,0
12927,1
18302,0
24699,0
11450,0
383,1
4641,0
13646,1
12468,0
24244,0
17884,1
15610,1
16333,0
14633,0
25287,0
11151,0
23720,0
22993,0
18798,1
26404,0
26426,0
15768,1
6535,0
1293,0
19928,0
14603,0
17057,0
2941,0
3255,1
11771,1
24351,0
4279,0
21621,0
18665,1
2277,1
16655,0
813,0
23514,0
19156,1
3242,0
734,1
19812,0
8836,0
6015,0
25631,0
14269,0
25183,0
3003,0
15546,0
1266,0
10128,0
5515,0
25757,1
1934,0
20741,0
18648,0
5477,0
19558,0
24366,1
11228,0
10168,0
20920,1
6200,0
4715,0
1288,0
26401,1
11487,0
8349,0
19228,1
25939,0
15118,1
1075,0
17126,0
14588,0
363,1
24414,1
21645,1
3568,0
25651,0
10969,1
6989,0
25386,0
2419,1
22958,0
9946,0
10376,1
11619,0
3235,0
11708,0
22003,0
7689,0
18766,0
211,1
15504,0
21108,0
2394,1
9674,1
4979,1
3113,0
6329,1
11244,0
19150,1
17290,0
9276,1
21580,0
13397,1
24991,0
23902,0
24588,0
646,0
25432,0
10389,0
6915,0
24360,0
17297,0
16277,0
10466,0
24178,1
10334,0
23169,0
8803,0
193,0
792,0
4569,1
1684,0
8237,1
25388,0
20290,0
8279,0
18128,1
18587,1
4586,0
18911,0
10656,0
9536,1
18742,0
11297,0
23007,0
3041,0
19973,0
21561,0
17936,0
21708,0
17889,0
228,0
14541,0
6955,0
22705,0
8897,0
1998,0
17968,0
23064,1
14498,0
2765,0
23130,1
17369,0
13357,0
25175,1
25746,1
26220,0
23275,0
14790,0
13499,0
20746,0
11349,0
24987,1
24602,0
6194,0
12552,1
16177,0
21476,0
21916,0
17400,0
13136,0
1698,0
11216,0
14150,0
20286,0
21288,0
4988,0
23153,0
1535,1
135,0
20004,0
21797,0
12672,0
21302,0
22394,0
5649,0
24789,1
108,1
21798,0
7797,1
16960,0
715,0
15149,0
26547,0
23475,1
1539,0
10161,0
22321,0
9097,1
16550,1
13545,0
14504,0
7929,0
15170,0
18509,1
3666,0
17445,0
22672,0
12623,1
3289,0
13256,0
22778,0
12298,0
5403,0
13855,0
25344,0
25141,0
2810,1
1673,0
19924,0
5451,0
5314,0
2762,0
21721,0
25783,1
24257,1
24913,0
7835,0
668,0
5077,0
17734,0
18976,0
19714,0
11446,0
19304,0
9667,0
8080,0
23859,0
25656,0
2564,1
2609,0
15468,0
20553,0
25831,0
15716,0
18958,1
10110,1
3513,1
10804,0
4077,0
10881,0
10921,0
11768,0
5645,0
11544,1
14359,0
5737,1
18429,0
19949,0
10565,0
14639,0
9307,0
19174,0
1280,0
16088,0
8034,1
563,0
14396,0
15870,0
17880,0
4167,0
19302,0
14723,0
4342,0
17325,0
10578,0
15325,0
25134,1
10135,0
24184,0
17679,0
23675,1
12556,0
23184,0
23036,0
19242,0
10785,1
12802,0
24590,0
17395,1
10479,0
1199,0
26392,0
18464,0
9501,0
18262,0
15134,0
1184,0
11227,0
22305,0
14398,0
24490,0
630,1
6170,1
11239,1
25644,0
14192,0
4729,0
1458,1
25018,0
24981,0
24603,0
21862,1
14798,0
22789,0
23120,0
19660,0
1446,0
425,0
20977,0
8232,0
23897,0
11178,0
20602,1
19481,0
12090,1
1853,0
24957,1
22032,0
22813,0
7625,0
19539,0
10816,0
21972,0
21785,1
21701,0
17188,1
9239,0
8583,0
20308,0
1709,0
24606,0
8310,1
6565,0
19279,0
9900,0
1420,1
19428,1
16442,0
24424,0
20078,0
471,1
13696,1
2451,0
21829,0
22529,0
21464,0
26041,1
1410,0
23421,1
7756,0
120,0
13937,0
1313,0
23494,1
23262,0
11481,0
9681,0
15257,1
956,0
10396,0
1144,0
8435,0
4590,1
20123,0
16953,0
10562,0
21989,0
4118,0
3575,0
15529,0
13401,0
25760,0
11174,0
13955,0
12581,0
9598,0
12072,1
1491,0
25799,0
16189,0
4021,0
15781,0
6420,0
24667,0
24914,0
22138,0
21336,0
566,0
26563,0
6365,0
14293,0
22472,0
22630,0
16207,0
12813,0
11700,0
14662,0
2300,0
7061,1
7371,0
20824,0
12746,0
8773,1
8596,0
11294,0
7865,0
21324,0
1046,0
19918,0
14085,0
468,0
11447,0
3644,0
17828,0
8708,0
7032,0
365,0
12504,0
8798,1
14424,0
3044,0
25697,0
19490,0
24676,0
2629,1
5803,0
9042,1
22733,0
16825,0
12915,0
4465,0
9471,1
18623,0
18392,0
11375,0
4533,0
23906,0
21089,0
3687,0
616,0
26237,1
5810,0
20738,0
26242,0
15385,1
23983,0
1810,0
6453,0
10159,0
22759,0
21220,0
18335,0
1445,0
16077,0
24589,0
3835,0
11569,1
3322,0
4028,0
20310,0
26400,0
9841,0
18981,0
26138,0
6440,0
9457,1
11671,0
17488,1
7669,1
11712,0
10905,1
15561,0
11378,0
3312,0
1360,0
23099,0
19887,0
25603,0
1389,0
5730,1
21434,0
7142,1
20068,0
8254,0
17854,0
8440,0
8615,0
22726,1
13345,0
19488,1
20687,1
4856,0
5932,0
1110,0
15367,0
23445,1
13554,0
4195,1
2136,1
17752,1
14291,0
9147,0
17873,0
23502,0
5860,0
14140,0
6350,1
25533,0
26402,1
4744,1
15151,0
11350,0
17379,0
6816,0
8558,0
14260,0
2681,0
13406,0
11134,0
22313,0
9624,1
5336,0
10910,0
6811,0
2928,0
16792,0
5376,0
2410,1
1803,0
24119,1
22457,0
15545,0
19216,0
3084,1
10026,1
11198,0
5887,0
21380,0
24031,0
25706,0
11050,1
17945,1
12103,0
23737,0
3902,0
21574,0
14088,0
7744,0
25350,0
21958,0
353,0
24093,0
4594,0
19696,0
16369,0
14230,0
14661,0
6489,0
8536,0
20503,0
14337,0
21597,0
16839,0
23365,0
17092,0
11763,0
12074,1
1497,0
22352,0
12270,1
2725,0
2603,0
22903,0
1405,0
12194,1
23196,0
21273,0
213,0
1703,0
12379,1
11395,1
11334,0
1058,1
8128,1
15318,0
25481,0
21818,0
22218,0
523,1
3591,0
3150,1
16050,1
9698,0
20630,0
868,0
16172,0
5723,0
26287,1
15840,0
16018,1
20116,1
15391,0
12824,1
17063,0
21254,0
5673,1
3450,0
22196,0
17623,0
11032,0
21319,0
12240,0
10728,0
24721,0
17858,1
19652,1
7173,1
20870,0
21267,0
4838,0
20705,1
7102,0
18731,1
638,0
12473,0
3741,1
922,0
6899,0
8872,1
9768,1
11508,1
19337,0
22453,0
18614,0
8677,0
20914,0
22695,0
24466,0
24230,0
16045,0
4949,1
3702,1
18478,0
9096,0
10613,0
1697,1
9293,1
7515,0
53,0
6395,1
23820,0
5020,1
18639,0
21900,1
12070,0
11049,0
26523,0
10111,0
24778,0
25507,0
8502,1
7271,0
14129,0
7608,0
16738,1
25315,1
2219,0
15777,0
13315,0
16244,0
12801,0
10277,1
9297,0
14620,1
1898,0
10275,0
21682,1
400,0
10216,0
25955,0
15941,0
16269,0
9951,0
16046,1
22686,0
23537,0
23795,0
4210,0
10643,0
7771,1
18792,0
19800,1
25031,0
19809,0
25433,0
7979,0
20888,1
26211,0
21908,1
17090,0
2005,0
1077,0
24091,0
490,0
22392,0
15792,1
26343,0
9448,0
18861,0
26311,0
10678,0
15710,0
19429,0
18483,0
2809,0
21607,0
13675,0
22642,1
19105,0
14593,1
2523,0
3823,1
7493,0
24614,0
26374,0
14048,1
4163,1
7957,0
18793,0
17750,0
20837,1
3579,0
13638,0
22827,1
4181,0
248,0
18951,0
24952,0
24124,1
18164,1
16341,0
1335,0
13941,1
11517,0
26198,0
15293,0
26310,1
5026,0
17193,1
13258,0
3592,0
501,1
12597,0
11475,1
21895,0
6093,0
16300,1
6040,1
11798,0
19325,1
17452,1
22079,0
23856,0
14160,0
10860,0
1576,1
26502,0
20186,0
14957,0
9191,0
14056,0
3836,0
8618,0
7370,0
21802,0
3746,0
17583,0
4844,0
9089,1
18592,1
4781,0
25246,0
4317,0
7207,0
24611,0
1009,0
18171,0
17796,0
10276,0
7590,0
23013,0
4783,0
17769,0
7524,0
13521,0
13364,0
3500,0
20608,1
9463,0
5117,0
1639,0
7932,0
23455,0
24013,0
3495,0
21712,0
22496,1
2116,0
20369,0
2624,1
4932,0
13436,0
11287,0
17823,0
6826,0
6262,0
8374,0
12670,0
2844,0
12329,0
24284,0
5791,0
26183,1
23078,0
17807,0
25788,0
24248,0
14564,0
19529,1
2254,0
25527,0
22254,0
5572,0
2969,0
2992,0
24376,1
18141,0
4553,0
358,0
12729,1
26322,0
23780,0
10264,0
9121,0
2979,0
25886,0
23038,0
13342,0
14093,0
16866,0
19777,0
1723,1
10071,0
7791,0
13366,1
21046,1
19200,0
6962,0
14176,0
3582,0
26373,0
21003,0
25797,0
19939,1
14906,1
11688,1
22010,0
16805,0
5671,0
12675,0
2960,1
22504,1
17137,0
8864,0
11940,0
6587,0
24569,0
12248,0
5734,0
22343,0
20299,0
19262,1
1404,0
19280,0
1449,0
13784,0
857,0
23137,0
3917,0
7447,0
3111,0
6280,0
5246,0
11027,0
23742,0
17946,0
4679,0
19632,1
14386,0
2651,1
4468,0
21553,0
11513,0
19925,1
20077,0
15701,0
2974,0
23233,0
7047,0
20853,1
7738,0
12975,0
10142,0
197,0
25607,0
17056,0
3489,0
18959,1
10496,0
9422,0
3969,0
3229,1
25444,0
23745,0
3179,1
20276,0
19226,0
24073,1
16999,0
7359,0
12171,0
7742,0
3548,0
9148,0
9722,0
853,0
15123,0
4010,0
14187,1
16862,0
24386,1
21760,0
10184,0
17708,0
14256,1
14247,0
10786,1
11402,0
19178,0
3405,0
21921,0
5199,1
11630,0
25308,0
14803,1
18708,0
25015,0
21526,0
13641,0
4473,0
15881,0
12259,0
16715,1
11256,0
19946,1
3218,0
13011,0
13647,0
9292,0
20058,0
26015,0
590,0
1488,0
8341,0
8093,0
5959,1
18185,0
3095,1
12380,0
11669,0
15289,0
11978,0
25170,0
21444,0
4489,0
16900,0
26385,0
19417,0
19075,0
8091,0
20899,0
21653,1
7978,0
25177,0
5751,0
3371,0
19134,0
946,0
25588,0
22132,0
10658,0
21168,1
16270,0
4788,1
1305,0
20769,0
9152,1
20446,0
8665,1
25242,1
21819,0
16445,0
8559,0
19525,0
16707,0
4928,1
6854,0
23561,0
18291,0
23975,1
17318,0
7883,0
9216,0
18799,0
24596,1
23834,1
26302,0
15324,0
19896,1
21070,0
20060,0
17105,1
5234,1
13701,0
20270,0
23970,0
12546,0
18375,1
24856,0
23782,0
2344,0
15541,1
5478,0
24862,1
8845,0
19191,0
8181,1
23660,0
25384,0
10226,1
19,0
10887,0
4292,0
4229,0
4331,0
6845,0
4417,0
22646,0
20105,0
6405,0
6742,0
2659,1
9831,0
5024,0
6074,0
4325,1
11996,1
2370,0
13274,0
11577,0
23636,0
18453,1
15414,0
4675,0
16263,0
24542,0
18244,0
9456,0
11002,1
13148,1
24519,1
17574,0
15602,0
943,0
7789,0
4322,0
17941,0
3871,0
20497,1
23773,1
12203,0
10530,1
6708,0
16529,0
9921,1
11197,1
4514,0
8880,0
5084,1
1062,0
8765,0
6373,0
18924,0
16470,0
3606,0
14776,1
19436,0
6124,0
3475,0
10679,1
26169,0
288,0
8669,0
11054,0
1300,0
22338,0
5383,0
16176,0
12246,0
7895,0
15196,0
10473,0
13470,0
17382,0
8508,0
4023,0
6000,1
9127,1
9588,0
23957,1
5388,0
9702,0
22874,1
24434,1
3362,0
838,1
21984,0
6401,0
18925,0
4961,0
11388,0
19290,0
4810,0
12537,0
11240,0
3001,0
14807,0
9305,1
4369,0
23344,0
9289,0
10343,0
4154,0
15176,0
25149,0
3561,0
9896,1
20589,0
781,0
26073,0
6359,0
13909,0
25686,0
8284,0
26345,0
25530,0
23003,0
391,0
3867,1
14606,0
18402,1
22253,0
8797,0
13185,0
19746,0
23492,0
17345,0
8658,1
3031,0
16301,0
25904,0
7736,0
23465,0
26386,1
26528,0
21017,0
21300,0
19132,1
13408,0
24954,0
8489,0
6779,0
6463,0
26408,0
1610,0
389,1
16156,0
13190,0
19905,0
8628,0
7464,0
15860,1
8197,1
25471,0
10352,0
7547,0
26215,0
3082,0
16967,0
14704,0
25539,0
19266,0
3058,1
21763,0
26463,0
22971,0
1719,1
12952,0
11237,0
7234,1
18630,1
21123,0
4666,0
14787,0
16079,0
3107,0
7517,0
6506,0
1618,1
7130,0
7176,0
16387,0
26289,1
2771,1
5085,1
10,0
10949,1
17810,0
6276,1
10244,1
12970,0
23084,1
14621,0
21030,0
20953,0
10086,0
160,1
8651,0
19583,0
7964,1
16158,1
8976,0
178,0
15878,0
23882,1
22815,0
19345,0
12550,1
22953,0
24796,0
22514,0
7509,0
12578,0
11596,0
12139,0
9240,1
5156,1
17476,0
3649,0
14191,0
15250,0
6172,0
13037,1
18941,0
2236,0
9986,0
12507,1
19836,0
9434,0
23995,0
835,0
20277,0
11516,0
11979,0
23713,1
15080,0
12884,0
23439,0
4854,0
6026,0
8846,0
6159,0
23581,0
21223,0
13295,0
16635,0
15471,1
22916,1
18982,0
2452,0
25755,1
3108,0
16775,0
21044,0
1877,0
13791,1
782,1
17558,0
20974,1
2736,0
10557,0
24527,0
18823,1
3692,0
18881,0
15303,0
9210,0
1436,0
16561,0
4146,0
16308,0
1612,0
1945,0
25360,0
24513,0
23765,0
15527,1
15744,0
18364,1
8591,0
3817,0
19076,0
21034,1
25902,0
8219,0
17598,0
14797,0
656,0
8048,0
26285,0
24425,1
24072,0
19331,0
17606,0
386,0
2471,0
6267,0
24364,0
4505,0
1451,0
15158,1
12479,0
14013,0
9876,0
20841,0
12488,1
336,1
21647,1
23383,0
6709,0
11393,0
14325,0
4335,1
25336,0
2922,0
10958,0
25063,0
9912,1
16273,1
21811,0
20466,0
3288,1
5015,0
16754,1
1287,0
1987,0
9766,1
20421,0
8958,0
21853,0
3816,0
16455,0
10630,0
20333,0
20761,1
21814,0
10983,1
6251,1
13239,1
24426,0
24848,0
7816,0
9534,0
18279,0
24272,0
23591,0
97,0
7987,0
10239,0
12742,0
1183,0
18800,0
16174,0
3772,0
9731,0
7784,0
15061,0
21400,1
13865,0
24292,0
25283,1
9420,0
9775,1
17477,0
11230,0
6572,1
16700,0
1770,0
3979,1
12395,1
9859,0
16683,0
7931,1
11867,0
19612,0
21096,1
7971,0
4973,0
1059,0
25975,0
3541,1
869,0
11584,0
13422,0
2231,0
7469,1
21623,1
8895,1
22897,0
1128,0
13182,1
12161,0
13487,0
1903,0
19679,0
20894,0
17831,0
4307,0
25767,0
14812,0
11077,0
4471,0
2722,1
11950,1
9838,1
17324,0
22526,0
18835,1
13001,1
24896,0
9270,1
22683,0
15505,0
14697,0
6051,0
26349,1
4611,0
4875,0
19285,0
8988,0
8547,0
2567,1
19125,0
17320,0
8543,0
9146,0
22213,0
23430,0
9651,0
4801,0
6695,0
7780,1
5177,1
3135,1
17244,0
16809,0
17128,0
686,0
21443,0
17061,0
20719,0
15739,0
23253,0
7164,1
24783,0
15872,1
3462,0
9911,0
25334,0
21715,0
5550,0
14373,0
8504,0
24202,0
18055,0
5332,0
18642,0
17833,0
19064,0
20106,0
21401,0
7573,1
17921,1
458,0
21593,0
6369,0
21435,0
924,0
25032,0
18851,0
17781,1
19774,0
22866,0
25061,0
4670,0
3174,0
21199,0
15498,0
9266,0
22833,0
16373,0
18507,0
20780,0
23375,0
11965,0
26076,0
7432,0
11390,1
3843,0
10616,0
82,0
7629,0
3463,1
3068,0
3011,0
1032,1
14144,0
25165,1
25028,1
8739,0
5597,0
17956,1
14768,1
17254,0
19701,0
26216,1
22950,1
330,0
6447,0
16452,0
19473,0
24642,1
20195,0
1713,0
3187,0
21408,0
8323,0
18993,1
1137,1
12998,0
9740,1
21581,0
889,0
10940,1
25542,0
24735,1
11253,0
16877,0
7257,1
13391,0
20549,0
7658,1
16043,0
10553,0
12542,0
22098,0
20590,0
24435,0
3764,1
9727,0
981,1
4922,0
22932,0
20102,1
9446,0
4227,0
2010,0
15757,0
18179,1
17148,0
4990,0
1600,0
3340,1
16386,0
26194,0
8978,0
13760,0
17058,0
23625,0
23709,0
2803,1
4334,1
16811,0
21194,0
15983,0
4300,0
13211,1
12528,0
7684,0
17036,0
26488,0
14215,1
17625,1
17054,0
15198,0
26090,1
13029,0
18565,0
5353,0
13332,0
22954,0
5236,0
9570,0
259,0
2307,1
3713,0
23199,0
9878,0
16362,0
2996,0
5999,0
5310,0
163,0
25660,0
22063,0
264,1
3929,0
11556,0
3773,1
14231,0
18720,0
21614,0
22702,0
17085,0
14126,0
2050,0
12560,0
9318,0
3961,0
26561,0
21631,1
18767,0
7428,1
18270,0
2628,0
9638,0
2273,0
14496,1
12097,0
11506,0
12796,1
17410,0
21392,0
23025,0
17348,1
16995,0
8371,0
2432,0
21942,0
12548,0
20857,0
14445,0
23215,0
105,1
15969,0
18855,0
999,0
25158,0
23890,1
20968,0
16309,0
26244,1
21982,0
22499,1
25051,0
15283,0
21923,0
17986,0
17541,0
10841,1
7013,0
2673,0
12572,1
17436,0
25853,0
1762,0
1296,0
20955,0
6090,1
13231,0
21705,0
68,0
20230,1
2042,0
2863,0
6741,0
1660,0
16148,0
11120,0
17932,1
6508,0
6654,1
7665,0
23717,0
3349,1
9019,0
9167,0
3627,0
11451,0
16460,0
13346,0
20229,0
17944,0
22092,0
22639,0
6100,0
10091,0
7600,0
10873,0
11194,0
11085,1
24078,0
5351,0
23258,0
18313,0
10249,1
13515,0
11601,0
4714,0
9502,0
21177,0
18501,1
25206,0
16139,0
18292,0
6240,0
19712,0
26415,0
846,0
2781,0
24780,1
6400,0
16684,0
16013,1
6555,0
10732,0
2727,1
7427,0
16105,0
902,1
14020,0
23677,0
12339,0
25989,0
14494,0
4970,1
10830,1
18683,0
8689,0
91,0
7522,0
13102,1
18787,0
